rfq_id,product_type,underlyings,basket_type,autocall_barrier_pct,protection_barrier_pct,no_call_period_months,observation_frequency,quoted_implied_vol,notional_credits,counterparty,trader_id,requested_date,executed,start_date,end_date,avg_duration_months
RFQ-008812,Death Star Phoenix Note,WOOK|NABO,worst_of,0.9565,0.6177,2,3M,0.2078,250000,Chandrila Sovereign Fund,TRD-039,2020-10-14,True,2020-10-18,2028-07-11,32.48
RFQ-008813,Sith Eternal Snowball,KYBR|HTTX|MNDO,worst_of,1.0,0.631,0,1M,0.3708,500000,First Order Financial,TRD-019,2024-03-28,False,2024-03-28,2033-10-17,
RFQ-008814,Kessel Run Snowball,HTTX|JEDI,worst_of,1.0,0.6061,5,1M,0.3486,100000,Alderaan Wealth Partners,TRD-036,2021-11-23,True,2021-11-23,2024-11-20,32.05
RFQ-008815,Holocron Reverse Convertible,JEDI,single,1.3999,0.8158,0,1M,0.1479,500000,Alderaan Wealth Partners,TRD-001,2018-08-31,False,2018-08-31,2021-11-21,
RFQ-008816,Death Star Phoenix Note,WOOK|TECH,worst_of,0.95,0.6496,2,6M,0.3258,1000000,Nal Hutta Traders,TRD-018,2024-04-25,True,2024-04-29,2029-12-10,42.61
RFQ-008817,Sith Eternal Snowball,HTTX|WOOK|TECH,worst_of,1.0,0.6172,3,1M,0.3092,500000,Banco de Coruscant,TRD-002,2018-12-21,True,2018-12-21,2023-01-10,45.8
RFQ-008818,Mandalorian Twin-Win,REBL,single,1.1863,0.8364,0,Q,0.1724,250000,Kamino Cloning Trust,TRD-002,2020-10-16,True,2020-10-18,2029-05-25,9.66
RFQ-008819,Wretched Hive Digital,HTTX|POBK,worst_of,1.2618,0.6,0,1M,0.4947,250000,Nal Hutta Traders,TRD-003,2016-03-24,True,2016-03-28,2024-01-05,97.27
RFQ-008820,Holocron Reverse Convertible,TECH,single,1.1716,0.8232,0,1M,0.3469,250000,Nal Hutta Traders,TRD-030,2018-05-07,False,2018-05-07,2025-03-15,
RFQ-008821,Kessel Run Snowball,SITH|WOOK,worst_of,1.0,0.5451,5,1M,0.2382,100000,Corellian Capital,TRD-006,2017-05-08,False,2017-05-08,2026-05-07,
RFQ-008822,Holocron Reverse Convertible,BSKR,single,1.216,0.7947,0,6M,0.3542,100000,Alderaan Wealth Partners,TRD-026,2021-01-20,False,2021-01-20,2023-10-06,
RFQ-008823,Wretched Hive Digital,BSKR|POBK,worst_of,1.1535,0.6,0,1Y,0.3791,1000000,Nal Hutta Traders,TRD-024,2017-09-11,False,2017-09-11,2024-04-23,
RFQ-008824,Holocron Reverse Convertible,TECH,single,1.2699,0.7607,0,1M,0.3734,250000,Corellian Capital,TRD-035,2024-02-15,True,2024-02-16,2032-01-28,23.9
RFQ-008825,Death Star Phoenix Note,NABO|DRC,worst_of,1.0138,0.6668,0,1D,0.1817,100000,Jabba Asset Management,TRD-026,2018-10-24,False,2018-10-24,2021-12-24,
RFQ-008826,Sith Eternal Snowball,POBK|CLNE|TECH,worst_of,1.0,0.5671,5,2M,0.2825,500000,Corellian Capital,TRD-029,2023-08-28,True,2023-08-28,2027-02-03,30.72
RFQ-008827,Holocron Reverse Convertible,KYBR,single,1.3258,0.8122,0,M,0.1972,5000000,Kamino Cloning Trust,TRD-004,2021-11-10,False,2021-11-10,2030-11-21,
RFQ-008828,Sith Eternal Snowball,POBK|SITH|KYBR,worst_of,1.0,0.5886,4,1M,0.3044,100000,Kamino Cloning Trust,TRD-034,2022-12-20,True,2022-12-24,2026-07-09,23.89
RFQ-008829,Kessel Run Snowball,MNDO|NABO,worst_of,1.0,0.5439,5,1M,0.2515,250000,Alderaan Wealth Partners,TRD-015,2018-04-12,False,2018-04-12,2024-10-17,
RFQ-008830,Wretched Hive Digital,WOOK|KYBR,worst_of,1.2211,0.6,0,1Y,0.2528,500000,First Order Financial,TRD-032,2021-05-19,True,2021-05-24,2031-03-28,97.63
RFQ-008831,Death Star Phoenix Note,JEDI|DRC,worst_of,1.0294,0.6492,1,1M,0.2309,100000,Corellian Capital,TRD-017,2016-02-09,True,2016-02-12,2018-12-21,17.89
RFQ-008832,Mandalorian Twin-Win,TECH,single,1.1654,0.8446,0,3M,0.3808,100000,Banco de Coruscant,TRD-001,2022-01-26,False,2022-01-26,2026-07-24,
RFQ-008833,Death Star Phoenix Note,NABO|POBK,worst_of,0.9629,0.6753,2,6M,0.2555,250000,Alderaan Wealth Partners,TRD-032,2021-09-16,True,2021-09-16,2028-07-16,35.62
RFQ-008834,Sith Eternal Snowball,BSKR|WOOK|HTTX,worst_of,1.0,0.5633,6,1Y,0.3484,250000,Chandrila Sovereign Fund,TRD-021,2022-12-13,True,2022-12-17,2032-08-13,110.52
RFQ-008835,Holocron Reverse Convertible,WOOK,single,1.2047,0.8339,0,3M,0.2585,100000,First Order Financial,TRD-009,2019-12-19,False,2019-12-19,2023-08-31,
RFQ-008836,Wretched Hive Digital,JEDI|DRC,worst_of,1.2467,0.6,0,6M,0.2248,1000000,Chandrila Sovereign Fund,TRD-029,2020-08-26,False,2020-08-26,2026-07-02,
RFQ-008837,Mandalorian Twin-Win,REBL,single,1.2208,0.7565,0,1M,0.1658,250000,Corellian Capital,TRD-028,2019-09-11,False,2019-09-11,2026-07-25,
RFQ-008838,Holocron Reverse Convertible,SITH,single,1.1642,0.7748,0,3M,0.2969,250000,Chandrila Sovereign Fund,TRD-004,2019-08-05,True,2019-08-06,2022-02-09,19.25
RFQ-008839,Sith Eternal Snowball,CLNE|SITH|CORL,worst_of,1.0,0.6436,3,Q,0.2486,1000000,Corellian Capital,TRD-029,2018-04-25,False,2018-04-25,2022-12-18,
RFQ-008840,Kessel Run Snowball,CORL|HTTX,worst_of,1.0,0.5017,5,1M,0.4116,100000,Alderaan Wealth Partners,TRD-020,2017-08-21,True,2017-08-22,2024-02-24,67.8
RFQ-008841,Death Star Phoenix Note,POBK|REBL,worst_of,1.0262,0.5752,1,3M,0.3131,250000,Chandrila Sovereign Fund,TRD-016,2016-10-17,True,2016-10-19,2022-12-27,27.01
RFQ-008842,Kessel Run Snowball,JEDI|WOOK,worst_of,1.0,0.5136,4,6M,0.2014,20000000,Banco de Coruscant,TRD-012,2021-05-11,False,2021-05-11,2030-09-18,
RFQ-008843,Kessel Run Snowball,TECH|REBL,worst_of,1.0,0.6076,4,1 month,0.2985,500000,Chandrila Sovereign Fund,TRD-010,2019-01-25,False,2019-01-25,2026-04-11,
RFQ-008844,Kessel Run Snowball,SITH|DRC,worst_of,1.0,0.6251,6,1M,0.2907,100000,Jabba Asset Management,TRD-016,2022-08-18,True,2022-08-21,2027-08-17,38.67
RFQ-008845,Death Star Phoenix Note,REBL|DRC,worst_of,1.026,0.6199,2,1D,0.2507,250000,Corellian Capital,TRD-030,2024-04-25,False,2024-04-25,2028-10-16,
RFQ-008846,Kessel Run Snowball,REBL|DRC,worst_of,1.0,0.6197,4,2M,0.2811,2000000,Banco de Coruscant,TRD-033,2022-04-06,False,2022-04-06,2030-06-30,
RFQ-008847,Mandalorian Twin-Win,JEDI,single,1.3953,0.7796,0,Q,0.1375,250000,Banco de Coruscant,TRD-023,2019-08-08,True,2019-08-09,2027-09-23,74.06
RFQ-008848,Wretched Hive Digital,JEDI|MNDO,worst_of,1.3268,0.6,0,6M,0.2854,250000,Kamino Cloning Trust,TRD-015,2018-11-05,False,2018-11-05,2023-12-01,
RFQ-008849,Sith Eternal Snowball,HTTX|CLNE|SITH,worst_of,1.0,0.5834,5,1M,0.3485,2000000,Chandrila Sovereign Fund,TRD-017,2021-12-02,True,2021-12-06,2029-07-27,85.95
RFQ-008850,Wretched Hive Digital,KYBR|REBL,worst_of,1.2026,0.6,0,mensual,0.2086,500000,Nal Hutta Traders,TRD-015,2016-12-15,False,2016-12-15,2022-01-18,
RFQ-008851,Death Star Phoenix Note,DRC|JEDI,worst_of,1.0293,0.66,0,6M,0.2664,100000,Kamino Cloning Trust,TRD-006,2019-09-18,False,2019-09-18,2028-11-29,
RFQ-008852,Death Star Phoenix Note,NABO|JEDI,worst_of,0.9849,0.6842,2,1M,0.1219,500000,Corellian Capital,TRD-005,2023-07-24,False,2023-07-24,2026-12-18,
RFQ-008853,Death Star Phoenix Note,BSKR|CORL,worst_of,0.973,0.6293,2,mensual,0.2821,250000,Banco de Coruscant,TRD-016,2021-03-03,True,2021-03-03,2029-07-27,29.82
RFQ-008854,Kessel Run Snowball,BSKR|POBK,worst_of,1.0,0.5838,5,1M,0.3318,5000000,Jabba Asset Management,TRD-034,2023-01-27,False,2023-01-27,2028-04-03,
RFQ-008855,Sith Eternal Snowball,JEDI|BSKR|TECH,worst_of,1.0,0.6294,5,2M,0.2687,500000,Corellian Capital,TRD-022,2021-04-09,False,2021-04-09,2025-05-01,
RFQ-008856,Kessel Run Snowball,REBL|SITH,worst_of,1.0,0.5522,4,1M,0.2215,1000000,First Order Financial,TRD-007,2019-01-24,False,2019-01-24,2025-12-01,
RFQ-008857,Holocron Reverse Convertible,JEDI,single,1.1958,0.8118,0,1M,0.1249,250000,Nal Hutta Traders,TRD-039,2017-07-20,True,2017-07-25,2019-08-29,17.15
RFQ-008858,Wretched Hive Digital,NABO|HTTX,worst_of,1.176,0.6,0,3M,0.3391,100000,First Order Financial,TRD-015,2021-02-24,True,2021-02-27,2025-04-17,51.78
RFQ-008859,Holocron Reverse Convertible,KYBR,single,1.2492,0.7334,0,1M,0.1989,250000,Nal Hutta Traders,TRD-023,2020-03-02,True,2020-03-06,2029-02-20,16.9
RFQ-008860,Sith Eternal Snowball,NABO|BSKR|HTTX,worst_of,1.0,0.6067,4,1M,0.3095,1000000,Chandrila Sovereign Fund,TRD-003,2021-09-24,True,2021-09-25,2024-09-26,34.43
RFQ-008861,Wretched Hive Digital,CORL|DRC,worst_of,1.3082,0.6,0,1Y,0.2954,1000000,First Order Financial,TRD-001,2023-02-28,True,2023-03-05,2027-01-10,42.02
RFQ-008862,Sith Eternal Snowball,HTTX|CLNE|SITH,worst_of,1.0,0.6174,5,Quarterly,0.3596,100000,Kamino Cloning Trust,TRD-039,2021-06-24,False,2021-06-24,2030-04-02,
RFQ-008863,Death Star Phoenix Note,HTTX|DRC,worst_of,1.0157,0.6702,2,1M,0.3703,100000,Chandrila Sovereign Fund,TRD-007,2021-06-25,True,2021-06-27,2025-01-17,33.58
RFQ-008864,Wretched Hive Digital,TECH|CLNE,worst_of,1.1611,0.6,0,6M,0.2784,100000,First Order Financial,TRD-014,2017-12-13,True,2017-12-18,2020-09-19,30.1
RFQ-008865,Death Star Phoenix Note,MNDO|HTTX,worst_of,1.0155,0.6041,1,trimestral,0.4773,100000,Alderaan Wealth Partners,TRD-006,2018-07-06,False,2018-07-06,2025-09-06,
RFQ-008866,Death Star Phoenix Note,BSKR|POBK,worst_of,1.0265,0.6454,0,3M,0.3813,100000,Alderaan Wealth Partners,TRD-031,2017-11-28,False,2017-11-28,2026-12-02,
RFQ-008867,Mandalorian Twin-Win,HTTX,single,1.3398,0.7744,0,6M,0.501,250000,Alderaan Wealth Partners,TRD-016,2019-08-08,False,2019-08-08,2027-03-10,
RFQ-008868,Death Star Phoenix Note,DRC|BSKR,worst_of,1.0353,0.5616,2,1M,0.3555,500000,Jabba Asset Management,TRD-005,2022-07-13,True,2022-07-18,2027-09-18,30.2
RFQ-008869,Mandalorian Twin-Win,DRC,single,1.1739,0.7988,0,M,0.3586,100000,Alderaan Wealth Partners,TRD-012,2019-03-29,True,2019-04-02,2021-07-22,13.53
RFQ-008870,Mandalorian Twin-Win,POBK,single,1.1754,0.7645,0,1 month,0.4754,250000,Alderaan Wealth Partners,TRD-030,2017-10-30,False,2017-10-30,2023-08-19,
RFQ-008871,Holocron Reverse Convertible,NABO,single,1.2312,0.787,0,1Y,0.1284,250000,Alderaan Wealth Partners,TRD-010,2017-12-11,True,2017-12-15,2026-05-19,70.34
RFQ-008872,Sith Eternal Snowball,SITH|MNDO|POBK,worst_of,1.0,0.648,5,1M,0.3406,250000,Nal Hutta Traders,TRD-031,2023-09-06,False,2023-09-06,2032-09-02,
RFQ-008873,Holocron Reverse Convertible,WOOK,single,1.3635,0.777,0,Annual,0.2676,100000,First Order Financial,TRD-017,2022-06-15,True,2022-06-19,2027-01-20,41.09
RFQ-008874,Kessel Run Snowball,MNDO|JEDI,worst_of,1.0,0.5784,5,3M,0.2758,100000,Chandrila Sovereign Fund,TRD-004,2020-10-14,False,2020-10-14,2028-03-15,
RFQ-008875,Death Star Phoenix Note,DRC|CORL,worst_of,1.0137,0.6992,1,trimestral,0.2588,1000000,Chandrila Sovereign Fund,TRD-002,2020-01-14,True,2020-01-19,2028-04-26,56.58
RFQ-008876,Mandalorian Twin-Win,JEDI,single,1.3281,0.8433,0,1M,0.1521,500000,Nal Hutta Traders,TRD-017,2017-03-08,False,2017-03-08,2023-03-15,
RFQ-008877,Wretched Hive Digital,WOOK|NABO,worst_of,1.1633,0.6,0,1M,0.2225,1000000,Chandrila Sovereign Fund,TRD-013,2023-09-29,True,2023-09-30,2029-04-07,45.55
RFQ-008878,Sith Eternal Snowball,CLNE|DRC|BSKR,worst_of,1.0,0.5948,3,1M,0.2827,500000,Corellian Capital,TRD-021,2020-12-22,True,2020-12-24,2029-04-27,53.42
RFQ-008879,Death Star Phoenix Note,KYBR|WOOK,worst_of,0.9891,0.6024,0,1Y,0.2177,250000,Chandrila Sovereign Fund,TRD-017,2016-02-10,True,2016-02-14,2025-11-23,72.48
RFQ-008880,Sith Eternal Snowball,POBK|JEDI|BSKR,worst_of,1.0,0.6382,3,1 month,0.3071,500000,Kamino Cloning Trust,TRD-025,2022-06-30,True,2022-06-30,2024-07-18,17.32
RFQ-008881,Wretched Hive Digital,MNDO|CORL,worst_of,1.1596,0.6,0,1M,0.3104,250000,Kamino Cloning Trust,TRD-014,2021-11-12,False,2021-11-12,2028-05-14,
RFQ-008882,Kessel Run Snowball,CORL|WOOK,worst_of,1.0,0.5938,5,1Y,0.2474,500000,Banco de Coruscant,TRD-024,2018-02-09,True,2018-02-11,2024-11-04,52.82
RFQ-008883,Holocron Reverse Convertible,HTTX,single,1.2042,0.7903,0,1M,0.5326,250000,Jabba Asset Management,TRD-029,2020-08-14,False,2020-08-14,2025-07-30,
RFQ-008884,Kessel Run Snowball,HTTX|TECH,worst_of,1.0,0.6198,3,2M,0.4791,250000,Chandrila Sovereign Fund,TRD-013,2018-10-04,False,2018-10-04,2024-02-23,
RFQ-008885,Sith Eternal Snowball,HTTX|BSKR|DRC,worst_of,1.0,0.6204,1,1M,0.379,100000,Banco de Coruscant,TRD-008,2023-10-26,False,2023-10-26,2028-07-05,
RFQ-008886,Kessel Run Snowball,NABO|TECH,worst_of,1.0,0.5054,5,3M,0.2561,500000,Banco de Coruscant,TRD-006,2022-10-25,False,2022-10-25,2027-10-30,
RFQ-008887,Death Star Phoenix Note,BSKR|SITH,worst_of,0.9899,0.6297,2,1Y,0.2726,250000,Chandrila Sovereign Fund,TRD-019,2016-09-12,False,2016-09-12,2019-12-09,
RFQ-008888,Death Star Phoenix Note,HTTX|BSKR,worst_of,1.0152,0.6795,2,mensual,0.4677,1000000,First Order Financial,TRD-027,2023-08-08,False,2023-08-08,2032-01-17,
RFQ-008889,Wretched Hive Digital,MNDO|BSKR,worst_of,1.1953,0.6,0,1M,0.3696,100000,Kamino Cloning Trust,TRD-031,2021-02-08,True,2021-02-10,2028-03-29,52.15
RFQ-008890,Sith Eternal Snowball,HTTX|NABO|KYBR,worst_of,1.0,0.5548,0,1M,0.3268,500000,Alderaan Wealth Partners,TRD-006,2020-08-17,False,2020-08-17,2027-02-14,
RFQ-008891,Sith Eternal Snowball,WOOK|KYBR|JEDI,worst_of,1.0,0.5617,5,6M,0.1973,100000,Jabba Asset Management,TRD-033,2019-03-29,True,2019-04-03,2026-10-09,64.63
RFQ-008892,Wretched Hive Digital,MNDO|HTTX,worst_of,1.2938,0.6,0,6M,0.4307,100000,Nal Hutta Traders,TRD-015,2023-06-08,False,2023-06-08,2032-05-16,
RFQ-008893,Kessel Run Snowball,POBK|WOOK,worst_of,1.0,0.5998,5,6M,0.333,250000,Banco de Coruscant,TRD-017,2022-01-12,True,2022-01-15,2024-04-11,20.11
RFQ-008894,Death Star Phoenix Note,BSKR|HTTX,worst_of,0.9617,0.6061,0,3M,0.3572,100000,Kamino Cloning Trust,TRD-038,2017-10-25,True,2017-10-29,2023-05-17,55.73
RFQ-008895,Mandalorian Twin-Win,DRC,single,1.3833,0.8,0,3 months,0.2812,250000,Jabba Asset Management,TRD-036,2020-08-17,False,2020-08-17,2023-08-31,
RFQ-008896,Sith Eternal Snowball,POBK|JEDI|REBL,worst_of,1.0,0.5705,6,6M,0.2502,100000,Kamino Cloning Trust,TRD-025,2017-08-16,True,2017-08-17,2025-04-02,69.87
RFQ-008897,Kessel Run Snowball,NABO|JEDI,worst_of,1.0,0.5616,5,3M,0.1416,100000,First Order Financial,TRD-036,2018-08-06,False,2018-08-06,2026-10-11,
RFQ-008898,Death Star Phoenix Note,TECH|MNDO,worst_of,1.0158,0.6062,0,1M,0.3186,100000,Corellian Capital,TRD-028,2016-07-05,True,2016-07-05,2021-02-07,17.8
RFQ-008899,Kessel Run Snowball,POBK|CLNE,worst_of,1.0,0.5341,4,1M,0.2851,1000000,First Order Financial,TRD-004,2019-09-12,False,2019-09-12,2027-11-03,
RFQ-008900,Holocron Reverse Convertible,TECH,single,1.3064,0.7057,0,2M,0.2869,500000,Banco de Coruscant,TRD-011,2016-03-28,True,2016-03-31,2018-10-15,20.41
RFQ-008901,Holocron Reverse Convertible,DRC,single,1.3531,0.8006,0,1M,0.2883,1000000,Chandrila Sovereign Fund,TRD-016,2017-04-07,True,2017-04-08,2022-03-20,28.31
RFQ-008902,Holocron Reverse Convertible,POBK,single,1.3587,0.719,0,2M,0.3938,250000,Nal Hutta Traders,TRD-038,2019-04-30,True,2019-05-05,2029-02-04,21.76
RFQ-008903,Wretched Hive Digital,HTTX|NABO,worst_of,1.3686,0.6,0,3M,0.297,100000,First Order Financial,TRD-039,2023-07-19,False,2023-07-19,2028-10-04,
RFQ-008904,Death Star Phoenix Note,TECH|POBK,worst_of,0.9509,0.6682,0,1D,0.3631,2000000,Banco de Coruscant,TRD-030,2017-08-24,False,2017-08-24,2022-09-16,
RFQ-008905,Mandalorian Twin-Win,BSKR,single,1.3637,0.8195,0,3M,0.3213,100000,Kamino Cloning Trust,TRD-030,2023-09-19,True,2023-09-23,2032-06-12,17.6
RFQ-008906,Wretched Hive Digital,JEDI|DRC,worst_of,1.3836,0.6,0,2M,0.2202,500000,Kamino Cloning Trust,TRD-016,2020-08-31,False,2020-08-31,2029-10-07,
RFQ-008907,Sith Eternal Snowball,CORL|NABO|WOOK,worst_of,1.0,0.5544,1,1M,0.2501,100000,First Order Financial,TRD-033,2020-12-07,True,2020-12-11,2023-07-06,20.19
RFQ-008908,Sith Eternal Snowball,JEDI|REBL|TECH,worst_of,1.0,0.5865,1,1M,0.2184,1000000,Nal Hutta Traders,TRD-010,2022-02-03,False,2022-02-03,2026-01-05,
RFQ-008909,Sith Eternal Snowball,REBL|WOOK|BSKR,worst_of,1.0,0.601,2,2M,0.2357,250000,Alderaan Wealth Partners,TRD-018,2023-09-19,True,2023-09-23,2029-04-07,41.2
RFQ-008910,Mandalorian Twin-Win,POBK,single,1.1527,0.7587,0,3M,0.4591,100000,Nal Hutta Traders,TRD-037,2017-12-05,False,2017-12-05,2025-01-01,
RFQ-008911,Kessel Run Snowball,POBK|REBL,worst_of,1.0,0.5144,3,6M,0.3288,2000000,Kamino Cloning Trust,TRD-022,2022-05-05,False,2022-05-05,2025-02-26,
RFQ-008912,Wretched Hive Digital,DRC|KYBR,worst_of,1.3244,0.6,0,Annual,0.2722,100000,Kamino Cloning Trust,TRD-021,2017-01-11,True,2017-01-15,2023-08-25,64.73
RFQ-008913,Death Star Phoenix Note,REBL|MNDO,worst_of,0.9805,0.6084,0,mensual,0.2542,100000,Jabba Asset Management,TRD-003,2019-11-13,True,2019-11-16,2025-04-23,11.36
RFQ-008914,Sith Eternal Snowball,CLNE|WOOK|POBK,worst_of,1.0,0.6222,5,3M,0.2397,100000,Jabba Asset Management,TRD-009,2022-03-04,True,2022-03-06,2030-01-09,61.79
RFQ-008915,Death Star Phoenix Note,NABO|CORL,worst_of,0.9984,0.6637,0,2M,0.1776,100000,Nal Hutta Traders,TRD-011,2018-09-19,False,2018-09-19,2028-07-15,
RFQ-008916,Wretched Hive Digital,KYBR|DRC,worst_of,1.269,0.6,0,2M,0.2378,500000,Nal Hutta Traders,TRD-027,2021-12-27,True,2021-12-31,2028-01-04,57.22
RFQ-008917,Mandalorian Twin-Win,POBK,single,1.3985,0.7597,0,6M,0.4396,500000,Jabba Asset Management,TRD-039,2016-03-17,False,2016-03-17,2026-02-09,
RFQ-008918,Sith Eternal Snowball,REBL|TECH|MNDO,worst_of,1.0,0.6471,4,1 month,0.3221,100000,Kamino Cloning Trust,TRD-029,2024-03-05,True,2024-03-08,2032-06-14,50.22
RFQ-008919,Sith Eternal Snowball,REBL|MNDO|CLNE,worst_of,1.0,0.5942,1,1M,0.2634,250000,Chandrila Sovereign Fund,TRD-013,2022-04-29,True,2022-05-03,2031-07-14,37.1
RFQ-008920,Sith Eternal Snowball,NABO|JEDI|HTTX,worst_of,1.0,0.5948,3,3 months,0.2429,250000,Jabba Asset Management,TRD-027,2021-06-24,False,2021-06-24,2024-07-13,
RFQ-008921,Sith Eternal Snowball,NABO|TECH|MNDO,worst_of,1.0,0.572,1,2M,0.2365,250000,First Order Financial,TRD-020,2024-02-07,False,2024-02-07,2030-07-11,
RFQ-008922,Holocron Reverse Convertible,CLNE,single,1.2247,0.7446,0,2M,0.1577,1000000,First Order Financial,TRD-009,2020-10-20,True,2020-10-25,2025-07-06,29.67
RFQ-008923,Holocron Reverse Convertible,MNDO,single,1.3826,0.8068,0,1D,0.3086,250000,Nal Hutta Traders,TRD-012,2016-08-10,True,2016-08-12,2025-02-08,21.52
RFQ-008924,Wretched Hive Digital,POBK|MNDO,worst_of,1.2301,0.6,0,2M,0.3586,500000,Kamino Cloning Trust,TRD-012,2024-05-13,True,2024-05-18,2026-11-10,26.38
RFQ-008925,Mandalorian Twin-Win,WOOK,single,1.3518,0.8345,0,1M,0.3048,250000,Banco de Coruscant,TRD-007,2022-11-10,False,2022-11-10,2025-03-18,
RFQ-008926,Wretched Hive Digital,SITH|CORL,worst_of,1.3358,0.6,0,6M,0.2969,1000000,Chandrila Sovereign Fund,TRD-006,2019-06-06,False,2019-06-06,2022-01-05,
RFQ-008927,Mandalorian Twin-Win,TECH,single,1.1596,0.8088,0,3M,0.3277,5000000,Kamino Cloning Trust,TRD-024,2017-12-07,True,2017-12-12,2026-01-18,22.77
RFQ-008928,Death Star Phoenix Note,DRC|CORL,worst_of,0.9735,0.6863,2,1M,0.2657,1000000,Jabba Asset Management,TRD-013,2021-03-04,True,2021-03-06,2030-07-31,30.98
RFQ-008929,Holocron Reverse Convertible,TECH,single,1.1612,0.7035,0,6M,0.343,250000,Jabba Asset Management,TRD-017,2023-03-15,True,2023-03-19,2028-06-07,26.71
RFQ-008930,Wretched Hive Digital,POBK|CLNE,worst_of,1.3773,0.6,0,2M,0.2594,100000,Nal Hutta Traders,TRD-001,2022-03-17,True,2022-03-18,2030-08-11,91.68
RFQ-008931,Wretched Hive Digital,CORL|SITH,worst_of,1.3432,0.6,0,3M,0.3046,500000,Alderaan Wealth Partners,TRD-010,2020-07-06,False,2020-07-06,2028-02-09,
RFQ-008932,Mandalorian Twin-Win,BSKR,single,1.1553,0.7625,0,3M,0.2953,500000,Corellian Capital,TRD-036,2022-11-08,True,2022-11-12,2031-08-23,26.9
RFQ-008933,Sith Eternal Snowball,CORL|BSKR|CLNE,worst_of,1.0,0.5934,6,3M,0.2855,500000,First Order Financial,TRD-008,2016-05-20,False,2016-05-20,2022-09-26,
RFQ-008934,Holocron Reverse Convertible,TECH,single,1.1859,0.8048,0,6M,0.3811,250000,Jabba Asset Management,TRD-018,2019-08-26,False,2019-08-26,2025-08-17,
RFQ-008935,Mandalorian Twin-Win,HTTX,single,1.2308,0.7913,0,1M,0.5676,2000000,Kamino Cloning Trust,TRD-002,2016-02-22,False,2016-02-22,2024-03-05,
RFQ-008936,Death Star Phoenix Note,JEDI|POBK,worst_of,0.9647,0.576,2,1M,0.2678,500000,Chandrila Sovereign Fund,TRD-031,2020-08-27,False,2020-08-27,2022-12-07,
RFQ-008937,Mandalorian Twin-Win,BSKR,single,1.272,0.777,0,Monthly,0.3024,250000,First Order Financial,TRD-029,2021-02-25,True,2021-02-27,2029-09-23,29.41
RFQ-008938,Death Star Phoenix Note,POBK|SITH,worst_of,1.0169,0.5843,2,1M,0.3547,100000,Chandrila Sovereign Fund,TRD-005,2016-03-16,True,2016-03-18,2018-12-30,16.04
RFQ-008939,Kessel Run Snowball,TECH|SITH,worst_of,1.0,0.582,4,6M,0.2556,100000,Corellian Capital,TRD-037,2022-12-13,False,2022-12-13,2030-03-24,
RFQ-008940,Kessel Run Snowball,BSKR|CORL,worst_of,1.0,0.6214,3,3M,0.295,100000,Corellian Capital,TRD-027,2023-08-25,False,2023-08-25,2029-11-04,
RFQ-008941,Sith Eternal Snowball,JEDI|REBL|KYBR,worst_of,1.0,0.5543,0,1M,0.1603,250000,Nal Hutta Traders,TRD-017,2017-05-23,True,2017-05-27,2025-10-20,33.08
RFQ-008942,Wretched Hive Digital,NABO|MNDO,worst_of,1.162,0.6,0,1M,0.2476,100000,Jabba Asset Management,TRD-038,2022-02-25,False,2022-02-25,2025-10-01,
RFQ-008943,Kessel Run Snowball,CLNE|TECH,worst_of,1.0,0.6087,4,1M,0.2624,500000,Chandrila Sovereign Fund,TRD-030,2018-12-17,True,2018-12-18,2022-03-08,19.5
RFQ-008944,Mandalorian Twin-Win,POBK,single,1.1531,0.8095,0,2M,0.4671,100000,Kamino Cloning Trust,TRD-016,2023-09-15,True,2023-09-15,2033-01-03,7.58
RFQ-008945,Death Star Phoenix Note,TECH|JEDI,worst_of,1.0297,0.57,2,1Y,0.2409,100000,First Order Financial,TRD-028,2022-02-09,False,2022-02-09,2024-03-07,
RFQ-008946,Kessel Run Snowball,JEDI|DRC,worst_of,1.0,0.5039,6,3M,0.1963,250000,First Order Financial,TRD-028,2016-07-01,True,2016-07-03,2018-09-07,20.95
RFQ-008947,Kessel Run Snowball,TECH|CORL,worst_of,1.0,0.5226,6,trimestral,0.2959,250000,Nal Hutta Traders,TRD-034,2018-06-04,True,2018-06-05,2026-11-24,69.02
RFQ-008948,Sith Eternal Snowball,JEDI|REBL|DRC,worst_of,1.0,0.6163,5,3M,0.1877,250000,Kamino Cloning Trust,TRD-023,2021-06-03,True,2021-06-07,2027-08-31,34.26
RFQ-008949,Death Star Phoenix Note,WOOK|HTTX,worst_of,1.0373,0.6293,1,2M,0.3986,2000000,Kamino Cloning Trust,TRD-028,2022-10-31,True,2022-11-05,2026-01-27,35.96
RFQ-008950,Sith Eternal Snowball,DRC|TECH|BSKR,worst_of,1.0,0.5746,2,mensual,0.3579,100000,Kamino Cloning Trust,TRD-018,2021-09-03,True,2021-09-08,2027-09-10,32.37
RFQ-008951,Sith Eternal Snowball,KYBR|CLNE|SITH,worst_of,1.0,0.5695,2,1M,0.2303,2000000,First Order Financial,TRD-006,2019-02-05,True,2019-02-05,2028-03-01,51.44
RFQ-008952,Wretched Hive Digital,HTTX|BSKR,worst_of,1.2607,0.6,0,mensual,0.3708,500000,Corellian Capital,TRD-001,2021-06-18,True,2021-06-18,2027-08-05,68.7
